year,month,nino_t,nino_tminus1,nino_tminus2,nino_tplus1,nino_tplus2,nino_tplus3,nino_tplus4,nino_tplus5,nino_tplus6
1982,7,0.5995623632385121,0.6052060737527115,0.6004140786749482,0.73,1.49,1.99,1.92,2.2,2.35
1959,4,0.5317286652078775,0.5314533622559653,0.5962732919254659,-0.23,-0.35,-0.86,-0.77,-0.8,-0.48
1997,9,0.9846827133479212,0.9002169197396963,0.8302277432712215,2.36,2.41,2.29,2.38,2.03,1.34
1974,4,0.22100656455142237,0.175704989154013,0.16356107660455493,-1.29,-1.2,-0.9,-0.52,-0.64,-0.94
1966,11,0.4157549234135668,0.38177874186550975,0.4161490683229814,-0.57,-0.67,-0.64,-0.78,-1.08,-0.59
1951,12,0.5864332603938731,0.6095444685466378,0.6086956521739131,0.13,-0.01,-0.11,-0.02,-0.14,-0.54
1987,3,0.7330415754923414,0.735357917570499,0.7432712215320911,0.58,0.62,0.92,1.29,1.57,1.65
1965,6,0.5973741794310723,0.5032537960954447,0.4161490683229814,0.61,1.12,1.29,1.45,1.42,1.36
1973,4,0.39168490153172875,0.5488069414316703,0.7556935817805384,-0.97,-1.18,-1.54,-1.63,-1.66,-1.98
1972,3,0.4770240700218819,0.3926247288503254,0.31677018633540377,0.07,0.38,0.45,0.85,1.09,1.23
1954,2,0.5798687089715536,0.5835140997830803,0.5921325051759835,-0.38,-1.17,-0.81,-0.93,-1.18,-1.43
1956,12,0.32385120350109414,0.24295010845986983,0.3064182194616978,-0.51,-0.22,0.18,0.41,0.62,0.63
1955,5,0.23851203501094098,0.22559652928416485,0.28778467908902694,-1.18,-1.15,-1.35,-1.43,-2.31,-2.45
1955,9,0.2056892778993436,0.1973969631236442,0.2691511387163562,-2.31,-2.45,-2.03,-1.2,-0.99,-0.83
1951,7,0.5842450765864333,0.49023861171366595,0.505175983436853,0.17,0.51,0.49,0.55,0.31,0.13
1985,9,0.3654266958424508,0.368763557483731,0.3540372670807454,-0.49,-0.37,-0.41,-0.66,-0.71,-0.42
1960,1,0.45733041575492345,0.39913232104121477,0.37060041407867494,-0.46,-0.3,-0.33,-0.25,-0.49,-0.41
2003,9,0.5776805251641138,0.5466377440347072,0.5507246376811594,0.42,0.33,0.43,0.27,0.23,0.12
1980,12,0.5295404814004376,0.4685466377440347,0.453416149068323,-0.36,-0.64,-0.64,-0.53,-0.57,-0.46
1995,1,0.7417943107221008,0.7613882863340564,0.7370600414078675,0.73,0.46,0.28,-0.11,-0.14,-0.21
1955,6,0.26039387308533923,0.21258134490238606,0.25465838509316774,-1.15,-1.35,-1.43,-2.31,-2.45,-2.03
1967,12,0.3763676148796499,0.3557483731019523,0.3540372670807454,-0.85,-1.07,-0.95,-0.72,-0.75,0.15
1952,9,0.4398249452954049,0.368763557483731,0.34989648033126297,-0.46,-0.78,-0.39,0.2,0.24,0.29
1954,4,0.2625820568927791,0.4078091106290672,0.5652173913043479,-0.81,-0.93,-1.18,-1.43,-1.6,-1.48
1980,8,0.4354485776805252,0.4772234273318872,0.5507246376811594,-0.28,-0.26,-0.1,0.05,-0.36,-0.64
2007,11,0.1816192560175055,0.18872017353579174,0.27743271221532095,-1.58,-1.68,-1.67,-1.21,-0.99,-0.84
1999,12,0.13785557986870906,0.14750542299349234,0.25258799171842655,-1.77,-1.55,-0.98,-0.87,-0.86,-0.79
1975,1,0.42013129102844643,0.2798264642082429,0.2815734989648033,-0.68,-1.09,-0.96,-1.13,-1.5,-1.39
1993,3,0.6039387308533918,0.579175704989154,0.5362318840579711,0.59,0.78,0.35,0.23,0.13,0.35
1966,8,0.43763676148796504,0.49891540130151846,0.49068322981366463,-0.44,-0.5,-0.47,-0.57,-0.67,-0.64
1990,9,0.5667396061269148,0.5379609544468547,0.5258799171842651,0.21,0.1,0.35,0.49,0.32,0.03
1978,4,0.3654266958424508,0.44685466377440347,0.5590062111801243,-0.74,-0.71,-0.55,-0.79,-0.71,-0.46
1993,10,0.5317286652078775,0.5661605206073753,0.5341614906832298,0.0,0.16,0.1,0.06,0.11,0.26
2009,2,0.3457330415754924,0.2971800433839479,0.329192546583851,-0.69,-0.35,0.06,0.31,0.48,0.56
1984,5,0.3588621444201313,0.3427331887201735,0.3995859213250518,-0.9,-0.5,-0.24,-0.34,-0.67,-1.19
1998,11,0.19912472647702412,0.17353579175704986,0.24637681159420294,-1.69,-1.69,-1.32,-0.95,-1.11,-1.15
2001,8,0.5076586433260395,0.48156182212581344,0.4679089026915114,-0.2,-0.14,-0.37,-0.41,-0.15,-0.04
1977,5,0.47264770240700227,0.4078091106290672,0.546583850931677,0.01,0.09,-0.01,0.4,0.63,0.48
2010,3,0.7155361050328228,0.7613882863340564,0.8219461697722568,0.38,-0.22,-0.69,-1.07,-1.39,-1.6
2009,9,0.6673960612691466,0.6117136659436009,0.6066252587991718,0.89,1.46,1.74,1.52,1.25,0.9
1951,5,0.5164113785557988,0.4403470715835141,0.4285714285714286,0.0,0.3,0.17,0.51,0.49,0.55
1981,6,0.4179431072210066,0.3665943600867679,0.3975155279503106,-0.64,-0.53,-0.19,-0.3,-0.41,-0.2
1981,5,0.39387308533916854,0.3752711496746204,0.37474120082815743,-0.46,-0.64,-0.53,-0.19,-0.3,-0.41
1989,8,0.4026258205689278,0.3665943600867679,0.3850931677018634,-0.3,-0.4,-0.45,-0.13,0.01,0.21
1986,1,0.3741794310722101,0.40130151843817785,0.43064182194616984,-0.71,-0.42,-0.33,-0.53,-0.31,-0.11
1986,4,0.4463894967177243,0.39913232104121477,0.36024844720496896,-0.53,-0.31,-0.11,0.32,0.53,0.81
1971,8,0.2778993435448578,0.23644251626898044,0.2732919254658386,-1.0,-1.24,-1.15,-1.23,-0.92,-0.45
1997,3,0.46389496717724293,0.40997830802603036,0.3975155279503106,0.16,0.64,1.09,1.56,1.89,2.13
1971,4,0.26039387308533923,0.19522776572668105,0.18219461697722572,-0.98,-1.13,-1.17,-1.1,-1.0,-1.24
1985,5,0.29321663019693656,0.23427331887201736,0.34368530020703936,-0.91,-0.74,-0.56,-0.7,-0.49,-0.37
2007,4,0.44857768052516417,0.4511930585683297,0.5341614906832298,-0.47,-0.35,-0.59,-0.72,-1.11,-1.39
1992,4,0.7811816192560175,0.789587852494577,0.8757763975155279,1.04,0.58,0.22,0.05,-0.06,-0.3
2003,5,0.38512035010940926,0.4598698481561822,0.5817805383022775,-0.29,0.21,0.26,0.27,0.42,0.33
1984,6,0.3216630196936543,0.3318872017353579,0.36645962732919257,-0.5,-0.24,-0.34,-0.67,-1.19,-1.34
1982,2,0.48140043763676155,0.5184381778741866,0.46583850931677023,0.13,0.21,0.45,0.53,0.37,0.73
1957,11,0.7199124726477024,0.6420824295010846,0.6563146997929606,1.3,1.78,1.49,0.98,0.46,0.38
2000,8,0.41137855579868715,0.34490238611713664,0.34368530020703936,-0.52,-0.7,-0.79,-0.92,-0.73,-0.63
1995,10,0.326039387308534,0.3080260303687635,0.37681159420289856,-1.1,-0.95,-0.86,-0.86,-0.61,-0.47
1965,12,0.8161925601750548,0.7982646420824295,0.8074534161490683,1.12,0.8,0.93,0.35,-0.38,-0.08
1974,10,0.312910284463895,0.351409978308026,0.3995859213250518,-1.09,-0.97,-0.45,-0.68,-1.09,-0.96
2005,10,0.5054704595185996,0.48156182212581344,0.49689440993788825,-0.59,-0.92,-0.91,-0.67,-0.71,-0.32
2004,7,0.62582056892779,0.5184381778741866,0.5196687370600415,0.76,0.81,0.73,0.66,0.74,0.66
1961,8,0.3719912472647703,0.40130151843817785,0.494824016563147,-0.94,-1.01,-0.63,-0.63,-0.59,-0.57
1970,6,0.36761487964989065,0.42516268980477223,0.49068322981366463,-1.08,-1.26,-1.07,-1.12,-1.13,-1.33
1973,7,0.1816192560175055,0.23427331887201736,0.3064182194616978,-1.63,-1.66,-1.98,-2.37,-2.26,-2.09
2007,9,0.275711159737418,0.334056399132321,0.3850931677018634,-1.39,-1.54,-1.58,-1.68,-1.67,-1.21
1952,12,0.4332603938730854,0.32104121475054226,0.412008281573499,0.2,0.24,0.29,0.22,0.35,0.39
1972,9,0.7877461706783371,0.7266811279826465,0.6832298136645962,1.54,1.9,2.09,1.8,1.2,0.27
1960,9,0.45733041575492345,0.45770065075921906,0.422360248447205,-0.49,-0.45,-0.38,-0.31,-0.19,-0.35
2001,11,0.43763676148796504,0.4598698481561822,0.46583850931677023,-0.41,-0.15,-0.04,0.01,0.02,0.31
1953,3,0.5820568927789935,0.5422993492407809,0.5486542443064183,0.22,0.35,0.39,0.14,0.09,0.29
1980,11,0.4967177242888403,0.43383947939262474,0.44927536231884063,0.05,-0.36,-0.64,-0.64,-0.53,-0.57
2005,11,0.3894967177242889,0.4772234273318872,0.49896480331262943,-0.92,-0.91,-0.67,-0.71,-0.32,-0.09
2000,3,0.30415754923413574,0.1540130151843817,0.14078674948240172,-0.87,-0.86,-0.79,-0.67,-0.49,-0.52
1987,6,0.7199124726477024,0.6247288503253796,0.6273291925465838,1.29,1.57,1.65,1.24,1.07,0.94
1955,2,0.3107221006564552,0.2885032537960954,0.23188405797101452,-1.06,-1.22,-1.28,-1.18,-1.15,-1.35
1994,9,0.6236323851203501,0.6052060737527115,0.556935817805383,0.75,1.11,1.25,1.02,0.73,0.46
1983,4,0.7264770240700219,0.789587852494577,0.9089026915113871,0.9,0.54,-0.11,-0.27,-0.52,-1.16
1995,9,0.33479212253829327,0.35357917570498915,0.46376811594202905,-0.88,-1.1,-0.95,-0.86,-0.86,-0.61
1985,1,0.2647702407002189,0.19956616052060733,0.26086956521739135,-0.72,-0.79,-1.18,-1.03,-0.91,-0.74
1954,6,0.3150984682713348,0.3145336225596529,0.2650103519668738,-1.18,-1.43,-1.6,-1.48,-1.13,-1.33
2007,1,0.6717724288840263,0.737527114967462,0.7122153209109731,0.13,-0.18,-0.32,-0.47,-0.35,-0.59
1968,4,0.3610503282275712,0.28416485900216915,0.28571428571428575,-0.75,0.15,0.28,0.16,0.01,0.04
1992,9,0.5054704595185996,0.5010845986984815,0.5527950310559007,-0.3,-0.28,-0.15,0.14,0.41,0.39
1993,12,0.5536105032822758,0.49023861171366595,0.5196687370600415,0.1,0.06,0.11,0.26,0.31,0.32
1993,7,0.5689277899343546,0.5661605206073753,0.6687370600414079,0.13,0.35,0.06,0.0,0.16,0.1
1973,3,0.5776805251641138,0.7505422993492408,0.8799171842650104,-0.58,-0.97,-1.18,-1.54,-1.63,-1.66
1990,12,0.5951859956236324,0.5119305856832972,0.5507246376811594,0.49,0.32,0.03,0.19,0.26,0.52
1982,12,1.0,0.9067245119305858,0.9192546583850931,2.35,1.94,1.38,0.95,0.9,0.54
1984,3,0.40481400437636766,0.4490238611713666,0.3685300207039338,-0.68,-0.73,-0.9,-0.5,-0.24,-0.34
1981,4,0.4026258205689278,0.351409978308026,0.37474120082815743,-0.57,-0.46,-0.64,-0.53,-0.19,-0.3
1969,10,0.6542669584245078,0.5835140997830803,0.5403726708074534,0.4,0.38,0.28,0.2,-0.14,-0.08
1976,1,0.07877461706783379,0.07158351409978303,0.16356107660455493,-1.26,-0.82,-0.93,-0.74,-0.38,-0.16
1965,8,0.7636761487964989,0.6225596529284165,0.5817805383022775,1.29,1.45,1.42,1.36,1.12,0.8
1967,7,0.4463894967177243,0.43383947939262474,0.3850931677018634,-0.42,-0.86,-0.74,-0.62,-0.65,-0.85
1989,3,0.25382932166301975,0.17136659436008672,0.09937888198757772,-1.08,-0.88,-0.59,-0.57,-0.53,-0.3
1959,9,0.34354485776805255,0.3232104121475054,0.329192546583851,-0.48,-0.66,-0.42,-0.28,-0.46,-0.3
2007,8,0.3610503282275712,0.36225596529284165,0.4347826086956522,-1.11,-1.39,-1.54,-1.58,-1.68,-1.67
1962,8,0.4026258205689278,0.3752711496746204,0.3726708074534162,-0.78,-0.75,-0.95,-0.93,-0.78,-0.53
2002,8,0.7089715536105033,0.6507592190889371,0.6563146997929606,1.09,1.25,1.47,1.37,0.6,0.64
1988,1,0.7155361050328228,0.6941431670281996,0.7287784679089027,0.28,0.1,-0.44,-1.25,-1.74,-1.74
2006,10,0.6717724288840263,0.6203904555314534,0.5714285714285714,0.99,1.14,0.7,0.13,-0.18,-0.32
1999,11,0.17286652078774623,0.2234273318872017,0.2815734989648033,-1.74,-1.77,-1.55,-0.98,-0.87,-0.86
1996,3,0.38512035010940926,0.3036876355748373,0.329192546583851,-0.47,-0.38,-0.44,-0.44,-0.22,-0.45
2002,12,0.8183807439824946,0.8091106290672452,0.7660455486542443,0.6,0.64,0.36,-0.14,-0.61,-0.29
2001,3,0.413566739606127,0.35357917570498915,0.3561076604554866,-0.49,-0.34,-0.19,-0.04,-0.05,-0.2
1964,10,0.22319474835886216,0.1865509761388286,0.24637681159420294,-1.44,-1.37,-0.89,-0.56,-0.34,-0.44
1960,5,0.46389496717724293,0.41865509761388287,0.4451345755693582,-0.49,-0.41,-0.15,-0.28,-0.49,-0.45
1984,10,0.3719912472647703,0.4164859002169197,0.45755693581780543,-1.19,-1.34,-1.16,-0.72,-0.79,-1.18
1974,3,0.20131291028446396,0.13015184381778738,0.07453416149068331,-1.36,-1.29,-1.2,-0.9,-0.52,-0.64
1982,6,0.6345733041575493,0.5878524945770065,0.5507246376811594,0.37,0.73,1.49,1.99,1.92,2.2
2008,5,0.33479212253829327,0.2754880694143167,0.256728778467909,-0.68,-0.3,-0.13,-0.25,-0.35,-0.46
1953,2,0.5711159737417943,0.5336225596529285,0.4265010351966874,0.29,0.22,0.35,0.39,0.14,0.09
1954,5,0.34135667396061276,0.23644251626898044,0.4285714285714286,-0.93,-1.18,-1.43,-1.6,-1.48,-1.13
1971,1,0.14004376367614885,0.20173535791757047,0.2732919254658386,-1.57,-1.36,-1.18,-0.98,-1.13,-1.17
1987,5,0.6542669584245078,0.6160520607375272,0.7101449275362319,0.92,1.29,1.57,1.65,1.24,1.07
1979,4,0.5229759299781183,0.4859002169197397,0.4616977225672878,-0.25,-0.29,-0.47,-0.1,0.28,0.11
1986,2,0.363238512035011,0.3470715835140997,0.422360248447205,-0.42,-0.33,-0.53,-0.31,-0.11,0.32
2006,12,0.7680525164113786,0.7049891540130152,0.6521739130434783,0.7,0.13,-0.18,-0.32,-0.47,-0.35
1980,1,0.6367614879649891,0.6030368763557484,0.567287784679089,0.22,0.03,-0.07,0.08,0.21,-0.06
1966,4,0.5951859956236324,0.6919739696312365,0.6728778467908902,-0.38,-0.08,0.04,-0.37,-0.44,-0.5
1958,4,0.6192560175054705,0.7028199566160521,0.8157349896480331,0.38,0.26,0.03,-0.01,-0.32,-0.27
1964,4,0.3282275711159738,0.43383947939262474,0.5859213250517599,-1.12,-1.14,-0.96,-1.26,-1.4,-1.35
1988,2,0.5798687089715536,0.6854663774403471,0.7018633540372671,0.1,-0.44,-1.25,-1.74,-1.74,-1.19
1967,1,0.3719912472647703,0.3665943600867679,0.4099378881987578,-0.64,-0.78,-1.08,-0.59,-0.26,-0.33
1990,1,0.5207877461706784,0.46203904555314534,0.4140786749482402,0.21,0.04,0.08,0.08,-0.08,0.09
1971,7,0.2625820568927791,0.24511930585683298,0.30434782608695654,-1.1,-1.0,-1.24,-1.15,-1.23,-0.92
1959,3,0.5601750547045953,0.5835140997830803,0.6169772256728778,0.06,-0.23,-0.35,-0.86,-0.77,-0.8
1970,2,0.5623632385120351,0.5509761388286334,0.5859213250517599,-0.14,-0.08,-0.3,-0.69,-1.08,-1.26
1980,9,0.45733041575492345,0.4078091106290672,0.494824016563147,-0.26,-0.1,0.05,-0.36,-0.64,-0.64
1996,6,0.4223194748358863,0.4078091106290672,0.4099378881987578,-0.44,-0.22,-0.45,-0.44,-0.41,-0.64
1967,11,0.3829321663019694,0.32971800433839477,0.329192546583851,-0.65,-0.85,-1.07,-0.95,-0.72,-0.75
2005,2,0.5973741794310723,0.6334056399132322,0.660455486542443,0.45,0.26,0.3,0.04,-0.23,-0.05
1991,11,0.7811816192560175,0.6767895878524945,0.5942028985507246,1.69,1.84,1.78,1.38,1.2,1.04
1969,2,0.7614879649890591,0.6963123644251628,0.6459627329192547,0.54,0.31,0.35,-0.04,-0.21,0.16
1961,3,0.4420131291028447,0.4490238611713666,0.443064182194617,-0.46,-0.18,-0.06,-0.41,-0.67,-0.94
1972,12,0.975929978118162,0.9023861171366595,0.8260869565217391,1.8,1.2,0.27,-0.58,-0.97,-1.18
1991,9,0.6105032822757113,0.6377440347071583,0.6645962732919255,0.86,1.2,1.69,1.84,1.78,1.38
1975,5,0.27133479212253836,0.28199566160520606,0.2815734989648033,-1.5,-1.39,-1.52,-1.66,-1.83,-1.66
1962,12,0.3150984682713348,0.28416485900216915,0.3519668737060042,-0.78,-0.53,-0.1,-0.03,-0.3,-0.11
1986,6,0.450765864332604,0.3752711496746204,0.4389233954451346,-0.11,0.32,0.53,0.81,1.01,1.12
1992,8,0.5295404814004376,0.5379609544468547,0.6273291925465838,-0.06,-0.3,-0.28,-0.15,0.14,0.41
1973,11,0.0,0.06073752711496738,0.16356107660455493,-2.26,-2.09,-1.66,-1.45,-1.36,-1.29
1997,7,0.8599562363238513,0.7266811279826465,0.639751552795031,1.89,2.13,2.36,2.41,2.29,2.38
2004,1,0.5776805251641138,0.5835140997830803,0.5755693581780539,0.23,0.12,0.07,0.06,0.13,0.49
1963,5,0.4529540481400438,0.4837310195227766,0.4865424430641822,-0.11,0.49,0.62,0.68,0.64,0.77
2007,3,0.4792122538293217,0.5184381778741866,0.6521739130434783,-0.32,-0.47,-0.35,-0.59,-0.72,-1.11
2001,1,0.3588621444201313,0.2906724511930585,0.34368530020703936,-0.63,-0.48,-0.49,-0.34,-0.19,-0.04
1998,8,0.23851203501094098,0.2754880694143167,0.4265010351966874,-1.26,-1.46,-1.46,-1.69,-1.69,-1.32
2010,2,0.7921225382932167,0.8199566160520608,0.8674948240165632,0.9,0.38,-0.22,-0.69,-1.07,-1.39
1979,1,0.4901531728665208,0.4772234273318872,0.4285714285714286,-0.22,-0.02,0.02,-0.25,-0.29,-0.47
1962,4,0.36761487964989065,0.38611713665943603,0.3892339544513458,-0.89,-0.65,-0.53,-0.53,-0.78,-0.75
1963,8,0.6542669584245078,0.5965292841648591,0.484472049689441,0.68,0.64,0.77,1.02,0.79,0.38
2006,5,0.49890590809628016,0.42082429501084595,0.36024844720496896,0.0,0.01,0.31,0.6,0.7,0.99
1951,10,0.62582056892779,0.6008676789587852,0.5424430641821947,0.55,0.31,0.13,-0.01,-0.11,-0.02
1968,2,0.2844638949671773,0.30585683297180044,0.3726708074534162,-0.95,-0.72,-0.75,0.15,0.28,0.16
2003,11,0.5908096280087528,0.5813449023861171,0.5631469979296067,0.43,0.27,0.23,0.12,0.07,0.06
1972,7,0.7045951859956237,0.5878524945770065,0.5859213250517599,1.09,1.23,1.54,1.9,2.09,1.8
1977,1,0.6892778993435449,0.5965292841648591,0.6542443064182195,0.37,0.19,-0.38,-0.21,0.01,0.09
1956,10,0.30634573304157553,0.2776572668112798,0.2650103519668738,-1.14,-0.89,-0.51,-0.22,0.18,0.41
2004,12,0.6805251641137856,0.6334056399132322,0.6583850931677019,0.66,0.36,0.45,0.26,0.3,0.04
1965,1,0.32385120350109414,0.19305856832971796,0.20910973084886136,-0.56,-0.34,-0.44,0.06,0.36,0.61
1959,5,0.4682713347921226,0.5032537960954447,0.546583850931677,-0.35,-0.86,-0.77,-0.8,-0.48,-0.66
1975,4,0.3085339168490154,0.2537960954446854,0.36645962732919257,-1.13,-1.5,-1.39,-1.52,-1.66,-1.83
1960,11,0.42013129102844643,0.3839479392624729,0.44927536231884063,-0.38,-0.31,-0.19,-0.35,-0.46,-0.18
1958,1,0.9080962800875274,0.7722342733188721,0.6977225672877847,1.49,0.98,0.46,0.38,0.26,0.03
1953,6,0.6039387308533918,0.5661605206073753,0.5527950310559007,0.14,0.09,0.29,0.16,0.18,0.41
1984,7,0.4091903719912473,0.2950108459869848,0.3561076604554866,-0.24,-0.34,-0.67,-1.19,-1.34,-1.16
1976,11,0.6739606126914661,0.6529284164859003,0.5693581780538303,0.49,0.78,0.37,0.19,-0.38,-0.21
2004,11,0.663019693654267,0.648590021691974,0.6749482401656315,0.74,0.66,0.36,0.45,0.26,0.3
1974,12,0.30634573304157553,0.2537960954446854,0.3126293995859214,-0.45,-0.68,-1.09,-0.96,-1.13,-1.5
1987,4,0.6455142231947484,0.7028199566160521,0.7412008281573499,0.62,0.92,1.29,1.57,1.65,1.24
1970,3,0.48796498905908103,0.5336225596529285,0.5652173913043479,-0.08,-0.3,-0.69,-1.08,-1.26,-1.07
2001,6,0.4770240700218819,0.4164859002169197,0.4057971014492754,-0.04,-0.05,-0.2,-0.14,-0.37,-0.41
1979,2,0.4704595185995624,0.46203904555314534,0.494824016563147,-0.02,0.02,-0.25,-0.29,-0.47,-0.1
1958,10,0.4595185995623633,0.42082429501084595,0.505175983436853,0.05,0.02,0.53,0.43,0.19,0.06
1963,3,0.4967177242888403,0.3752711496746204,0.3457556935817806,-0.03,-0.3,-0.11,0.49,0.62,0.68
1952,3,0.49452954048140046,0.4880694143167028,0.5341614906832298,-0.02,-0.14,-0.54,-0.76,-0.56,-0.36
1988,11,0.0700218818380745,0.0780911062906724,0.30020703933747417,-1.96,-1.97,-1.47,-1.21,-1.08,-0.88
2005,5,0.5842450765864333,0.5466377440347072,0.6004140786749482,0.04,-0.23,-0.05,-0.04,-0.06,-0.59
1953,4,0.5667396061269148,0.5531453362255966,0.556935817805383,0.35,0.39,0.14,0.09,0.29,0.16
1998,3,0.8118161925601751,0.93058568329718,1.0,0.78,0.57,-0.39,-0.99,-1.28,-1.26
2002,7,0.6805251641137856,0.6464208242950109,0.5714285714285714,0.87,1.09,1.25,1.47,1.37,0.6
2010,4,0.6017505470459519,0.6854663774403471,0.7660455486542443,-0.22,-0.69,-1.07,-1.39,-1.6,-1.69
1971,5,0.30415754923413574,0.23427331887201736,0.2256728778467909,-1.13,-1.17,-1.1,-1.0,-1.24,-1.15
1980,10,0.4617067833698031,0.42950108459869846,0.4285714285714286,-0.1,0.05,-0.36,-0.64,-0.64,-0.53
1955,8,0.22319474835886216,0.24078091106290672,0.2629399585921326,-1.43,-2.31,-2.45,-2.03,-1.2,-0.99
1959,10,0.413566739606127,0.31670281995661603,0.3478260869565218,-0.66,-0.42,-0.28,-0.46,-0.3,-0.33
1982,9,0.8446389496717726,0.648590021691974,0.5838509316770186,1.99,1.92,2.2,2.35,1.94,1.38
2002,6,0.6761487964989059,0.5574837310195228,0.5113871635610766,0.74,0.87,1.09,1.25,1.47,1.37
1991,6,0.6323851203501094,0.5466377440347072,0.546583850931677,0.76,0.68,0.42,0.86,1.2,1.69
2009,11,0.838074398249453,0.683297180043384,0.6480331262939959,1.74,1.52,1.25,0.9,0.38,-0.22
1995,4,0.5798687089715536,0.5900216919739697,0.6583850931677019,-0.11,-0.14,-0.21,-0.63,-0.84,-0.88
2003,8,0.575492341356674,0.5357917570498916,0.44720496894409945,0.27,0.42,0.33,0.43,0.27,0.23
1974,6,0.2560175054704596,0.21041214750542298,0.2256728778467909,-0.9,-0.52,-0.64,-0.94,-1.09,-0.97
2008,6,0.3698030634573305,0.3080260303687635,0.3022774327122154,-0.3,-0.13,-0.25,-0.35,-0.46,-0.86
1997,6,0.7571115973741795,0.6290672451193059,0.5403726708074534,1.56,1.89,2.13,2.36,2.41,2.29
1957,1,0.4070021881838075,0.2971800433839479,0.27122153209109734,-0.22,0.18,0.41,0.62,0.63,0.87
1993,8,0.5470459518599563,0.5401301518438179,0.5797101449275363,0.35,0.06,0.0,0.16,0.1,0.06
1966,7,0.5273522975929978,0.47288503253796094,0.4285714285714286,-0.37,-0.44,-0.5,-0.47,-0.57,-0.67
1954,8,0.2056892778993436,0.23427331887201736,0.3146997929606625,-1.6,-1.48,-1.13,-1.33,-0.93,-0.95
1964,9,0.2122538293216631,0.21691973969631234,0.30848861283643897,-1.35,-1.44,-1.37,-0.89,-0.56,-0.34
2009,1,0.32385120350109414,0.3036876355748373,0.412008281573499,-0.79,-0.69,-0.35,0.06,0.31,0.48
2010,6,0.36761487964989065,0.44251626898047725,0.5859213250517599,-1.07,-1.39,-1.6,-1.69,-1.64,-1.6
1987,7,0.800875273522976,0.6898047722342734,0.6356107660455487,1.57,1.65,1.24,1.07,0.94,0.9
1975,7,0.21444201312910294,0.16485900216919736,0.2732919254658386,-1.52,-1.66,-1.83,-1.66,-1.93,-2.01
1986,8,0.5886214442013129,0.46637744034707157,0.443064182194617,0.53,0.81,1.01,1.12,1.14,1.13
1978,6,0.363238512035011,0.32971800433839477,0.3623188405797102,-0.55,-0.79,-0.71,-0.46,-0.38,-0.06
1970,4,0.50109409190372,0.4598698481561822,0.5486542443064183,-0.3,-0.69,-1.08,-1.26,-1.07,-1.12
1996,4,0.4157549234135668,0.35791757049891537,0.329192546583851,-0.38,-0.44,-0.44,-0.22,-0.45,-0.44
1966,1,0.7636761487964989,0.7852494577006508,0.8012422360248448,0.8,0.93,0.35,-0.38,-0.08,0.04
2003,7,0.5645514223194749,0.42733188720173537,0.380952380952381,0.26,0.27,0.42,0.33,0.43,0.27
2005,12,0.31728665207877466,0.36225596529284165,0.494824016563147,-0.91,-0.67,-0.71,-0.32,-0.09,0.0
2009,5,0.5317286652078775,0.4143167028199566,0.36438923395445144,0.31,0.48,0.56,0.68,0.89,1.46
1960,10,0.41137855579868715,0.42950108459869846,0.4761904761904762,-0.45,-0.38,-0.31,-0.19,-0.35,-0.46
1959,8,0.35010940919037203,0.3036876355748373,0.4347826086956522,-0.8,-0.48,-0.66,-0.42,-0.28,-0.46
1972,6,0.6170678336980306,0.5726681127982647,0.5217391304347826,0.85,1.09,1.23,1.54,1.9,2.09
2002,5,0.5864332603938731,0.4945770065075922,0.5093167701863355,0.72,0.74,0.87,1.09,1.25,1.47
1989,2,0.19693654266958432,0.06290672451193052,0.1014492753623189,-1.21,-1.08,-0.88,-0.59,-0.57,-0.53
2001,9,0.47483588621444206,0.47939262472885036,0.49896480331262943,-0.14,-0.37,-0.41,-0.15,-0.04,0.01
1980,5,0.5361050328227571,0.4750542299349241,0.5134575569358178,0.21,-0.06,-0.38,-0.28,-0.26,-0.1
1957,12,0.8030634573304158,0.6898047722342734,0.6521739130434783,1.78,1.49,0.98,0.46,0.38,0.26
1972,11,0.9343544857768054,0.824295010845987,0.7619047619047619,2.09,1.8,1.2,0.27,-0.58,-0.97
1985,12,0.42888402625820576,0.40997830802603036,0.4057971014492754,-0.66,-0.71,-0.42,-0.33,-0.53,-0.31
1960,2,0.4179431072210066,0.42950108459869846,0.4202898550724638,-0.3,-0.33,-0.25,-0.49,-0.41,-0.15
2002,2,0.5098468271334793,0.45770065075921906,0.422360248447205,0.01,0.02,0.31,0.72,0.74,0.87
2008,7,0.4529540481400438,0.3427331887201735,0.33333333333333337,-0.13,-0.25,-0.35,-0.46,-0.86,-0.89
1966,9,0.4223194748358863,0.40997830802603036,0.5155279503105591,-0.5,-0.47,-0.57,-0.67,-0.64,-0.78
1964,12,0.21881838074398252,0.1778741865509761,0.22774327122153215,-0.89,-0.56,-0.34,-0.44,0.06,0.36
1983,12,0.29321663019693656,0.21041214750542298,0.26708074534161497,-0.67,-0.19,-0.52,-0.68,-0.73,-0.9
1962,1,0.3894967177242889,0.35357917570498915,0.37681159420289856,-0.57,-0.48,-0.69,-0.89,-0.65,-0.53
2007,2,0.5470459518599563,0.6420824295010846,0.7432712215320911,-0.18,-0.32,-0.47,-0.35,-0.59,-0.72
1984,2,0.4770240700218819,0.34490238611713664,0.29399585921325055,-0.52,-0.68,-0.73,-0.9,-0.5,-0.24
1996,7,0.4223194748358863,0.3947939262472885,0.4285714285714286,-0.22,-0.45,-0.44,-0.41,-0.64,-0.53
